SiteKey,Year,MonthNum,kWp,lat,Lon,air_temperature_mean_c,apparent_temperature_mean_c,dew_point_mean_c,relative_humidity_mean_pct,month_sin,month_cos,actual_monthly_generation_kwh
36,2021,11,-5049.7734,0.0,0.0,55.08996,4.515974,214.27177,419.09674,-37.862957,1690.4752,5382.3046875
37,2021,11,-5006.906,0.0,0.0,55.687225,4.3449793,217.63562,416.36203,-34.1149,1703.4279,5529.515625
38,2021,11,-4431.969,0.0,0.0,73.96656,7.031085,216.77597,439.7815,-32.63214,1721.6425,6531.890625
39,2021,11,-6593.9536,0.0,0.0,21.423681,8.996051,210.75313,411.83014,-45.57243,1602.3446,3740.01171875
40,2021,11,-2328.759,0.0,0.0,49.142212,3.4344606,220.97856,502.0719,-29.095518,2018.7264,8827.71875
14,2021,12,-3210.95,0.0,0.0,608.51764,-5.11182,189.50497,347.7195,36.027985,1930.2286,9409.109375
15,2021,12,-369.50098,0.0,0.0,658.79877,17.738794,185.87286,349.96255,63.85872,2365.217,13084.453125
16,2021,12,-8679.805,0.0,0.0,303.8289,-12.057719,164.06795,165.23135,7.972554,1470.9147,2276.083984375
17,2021,12,-5569.879,0.0,0.0,481.4061,-23.369944,171.4387,235.08571,32.719646,1703.1942,6225.8671875
18,2021,12,7806.1074,0.0,0.0,911.80536,21.434864,235.83275,415.286,84.85787,2981.6177,24783.125
19,2021,12,10908.205,0.0,0.0,973.5977,-41.34028,170.76295,731.78296,122.05302,3673.3499,29061.40625
20,2021,12,-2085.425,0.0,0.0,574.3799,-23.585398,175.12076,309.6507,40.26228,2029.9279,9843.09375
21,2021,12,-6270.3823,0.0,0.0,454.66675,-23.76339,177.2294,226.3939,26.799377,1619.8708,5343.015625
22,2021,12,-2917.04,0.0,0.0,591.7902,-23.647127,186.10349,341.04282,34.14164,1977.3613,9825.9140625
23,2021,12,-4392.416,0.0,0.0,543.7856,-6.3170257,190.8653,288.3534,45.44851,1793.7048,8142.6015625
24,2021,12,-1273.859,0.0,0.0,534.98315,-23.32166,180.94815,324.43143,35.464245,1957.3185,12160.09375
25,2021,12,30944.879,0.0,0.0,1719.383,-175.86804,588.9129,1004.1008,163.65549,5982.0845,54884.625
26,2021,12,-6258.8506,0.0,0.0,451.0826,-24.362772,176.17201,222.7333,26.55328,1620.8213,5647.859375
27,2021,12,35157.664,0.0,0.0,1228.7382,-229.22173,1204.141,908.65546,98.40559,9746.535,65887.5
30,2021,12,-6170.667,0.0,0.0,472.3853,-21.553026,173.17242,231.84601,24.3282,1669.8413,5294.5
31,2021,12,-2353.6213,0.0,0.0,562.20703,-27.103355,168.9286,304.9678,38.513042,2015.1127,10352.359375
32,2021,12,-6791.218,0.0,0.0,424.46954,-23.779255,170.20215,220.94705,31.4846,1564.4794,4408.78515625
33,2021,12,-1246.3069,0.0,0.0,593.25714,15.755355,171.46031,315.7653,47.065193,2108.6506,11863.40625
34,2021,12,-8187.9414,0.0,0.0,251.47372,-17.609972,141.789,161.45479,68.036476,1506.0775,3168.96875
35,2021,12,-7435.3896,0.0,0.0,298.8288,-19.032747,148.76561,244.17874,85.21624,1632.4901,4031.44140625
36,2021,12,-5226.3706,0.0,0.0,505.37708,-24.951115,174.08075,241.31505,27.571518,1734.0275,6873.890625
37,2021,12,-5183.6235,0.0,0.0,505.73856,-25.12211,176.51134,238.58038,28.998283,1749.8894,6722.4921875
38,2021,12,-4607.878,0.0,0.0,525.36255,-22.436003,175.80212,260.6805,32.611137,1777.3157,8578.6953125
39,2021,12,-6774.659,0.0,0.0,472.98645,-21.69524,169.28635,229.25905,25.888165,1646.0029,4472.16796875
40,2021,12,-2444.3958,0.0,0.0,581.41547,-24.879045,178.01529,319.968,38.75979,2079.687,10376.34375
14,2022,1,-3046.204,0.0,0.0,569.5391,2892.5496,153.35121,430.0978,21.399252,2545.1768,9606.109375
15,2022,1,-167.4931,0.0,0.0,627.26666,2906.7278,197.35538,421.1994,52.29011,2971.2427,13819.671875
16,2022,1,-8452.304,0.0,0.0,292.48135,2888.8098,203.45041,253.75398,10.993334,2081.96,2254.8203125
17,2022,1,-5449.072,0.0,0.0,373.78458,2884.8577,157.88982,318.34418,20.249086,2319.753,6248.8203125
18,2022,1,7991.493,0.0,0.0,835.99335,2921.2612,296.3854,467.01065,37.560066,3587.5522,24942.53125
19,2022,1,11362.146,0.0,0.0,1096.2628,2881.3098,227.04704,855.55286,61.13486,4282.183,28738.21875
20,2022,1,-1938.4724,0.0,0.0,506.27112,2871.7737,166.79474,388.67834,26.13756,2642.8936,11054.9375
21,2022,1,-6119.8853,0.0,0.0,424.3663,2867.0051,148.38869,280.60202,15.950868,2235.135,5449.46875
22,2022,1,-2771.0134,0.0,0.0,554.3549,2877.1084,154.39285,402.21967,19.319063,2592.3105,10329.1875
23,2022,1,-4259.4717,0.0,0.0,498.79007,2891.3445,150.76077,364.41443,19.001919,2402.794,8210.1640625
24,2022,1,-963.0728,0.0,0.0,527.89935,2894.1008,196.49269,436.95264,24.024418,2564.9375,9226.390625
25,2022,1,30740.436,0.0,0.0,1316.7902,2739.504,389.4071,947.1679,262.11353,6396.891,54270.75
26,2022,1,-6139.22,0.0,0.0,414.49744,2865.3894,147.37721,252.30637,16.278996,2236.1255,5676.46875
27,2022,1,32480.807,0.0,0.0,85.06832,2217.0522,133.04944,777.312,-99.90781,9331.858,60198.0
30,2022,1,-6060.153,0.0,0.0,381.94623,2882.1401,122.65755,312.1484,29.114025,2286.4006,5214.2421875
31,2022,1,-2201.9675,0.0,0.0,512.5559,2873.652,137.359,389.1978,23.889769,2630.9316,10293.75
32,2022,1,-6661.022,0.0,0.0,389.3357,2869.6494,144.56589,252.31006,21.825861,2180.8606,4463.55859375
33,2022,1,-1071.935,0.0,0.0,558.81476,2905.6091,161.10649,389.2308,36.981667,2720.222,12083.53125
34,2022,1,-7986.8193,0.0,0.0,219.60966,2890.1873,127.27528,262.97308,50.428387,2114.2678,3030.41796875
35,2022,1,-7102.4575,0.0,0.0,342.73907,2896.4473,157.49904,388.3179,64.783104,2240.2878,4020.3984375
36,2022,1,-5101.1284,0.0,0.0,487.5405,2868.1423,130.45097,276.0295,18.750921,2348.783,7006.0859375
37,2022,1,-5042.4087,0.0,0.0,484.46796,2867.9714,128.61879,301.18472,16.464119,2360.4946,6810.8984375
38,2022,1,-4500.558,0.0,0.0,479.01233,2870.6575,132.36214,311.9745,18.936485,2388.1624,8374.5625
39,2022,1,-6711.8564,0.0,0.0,391.23578,2859.6663,118.50632,270.54968,31.876732,2264.8398,4536.62890625
40,2022,1,-2246.7017,0.0,0.0,541.98364,2880.1135,169.73361,407.28287,24.635067,2695.9978,10602.5
14,2022,2,-2988.6619,0.0,0.0,589.24084,3029.861,120.46959,392.30276,-85.67228,2297.683,8533.09375
15,2022,2,-391.94345,0.0,0.0,650.2166,3048.4292,111.972305,352.04953,-130.10686,2531.6152,12071.640625
16,2022,2,-8246.275,0.0,0.0,302.51624,3026.925,122.20264,221.76613,9.068147,1941.2057,1996.005859375
17,2022,2,-5341.5337,0.0,0.0,386.75085,3023.2053,99.04396,295.3932,-58.08299,2124.561,5536.046875
18,2022,2,7591.25,0.0,0.0,854.66394,3062.2917,142.19589,410.48587,-241.8694,3089.769,22215.59375
19,2022,2,10834.729,0.0,0.0,1108.3799,3019.6218,89.44045,841.82465,-97.92657,3586.683,26161.96875
20,2022,2,-1948.6013,0.0,0.0,519.47095,3009.2888,107.370804,342.81183,-98.27374,2370.7878,9902.625
21,2022,2,-5910.212,0.0,0.0,437.91782,3005.3528,102.633575,266.96024,-50.289,2117.4138,4877.328125
22,2022,2,-2731.4736,0.0,0.0,572.2058,3014.4204,116.88489,362.40274,-87.75248,2331.4387,8500.1875
23,2022,2,-4152.736,0.0,0.0,518.9499,3028.656,117.978004,333.75424,-75.00303,2191.4312,7242.453125
24,2022,2,-950.5361,0.0,0.0,534.17676,3032.4487,108.774086,424.51877,-80.79684,2326.1956,7186.859375
25,2022,2,29651.383,0.0,0.0,1253.6693,2872.6812,212.53665,767.99646,-641.7954,5570.9673,42028.8125
26,2022,2,-5929.5938,0.0,0.0,428.049,3003.702,101.57617,238.83197,-49.960873,2118.3647,4858.65625
27,2022,2,32666.396,0.0,0.0,240.60785,2348.336,12.60707,810.0097,-292.2216,9284.345,47270.75
30,2022,2,-5906.171,0.0,0.0,394.91257,3020.4878,101.0549,289.31946,-49.21802,2100.4084,4641.09375
31,2022,2,-2182.4531,0.0,0.0,526.57666,3010.9646,101.135574,343.47137,-94.59483,2360.1562,9020.78125
32,2022,2,-6452.9434,0.0,0.0,404.19974,3007.9622,97.90875,238.35185,-48.426174,2067.0635,4003.703125
33,2022,2,-1132.5757,0.0,0.0,569.60046,3045.3477,101.05663,329.23648,-124.80535,2431.7522,10694.75
34,2022,2,-7756.0015,0.0,0.0,224.20325,3031.261,111.9113,262.7414,-22.0371,1999.5419,2594.1796875
35,2022,2,-7096.7847,0.0,0.0,359.33707,3037.5974,90.48671,388.72226,-47.866703,1992.2991,3527.01171875
36,2022,2,-4959.7905,0.0,0.0,500.73828,3006.4897,102.0104,255.4718,-61.870987,2155.918,6215.578125
37,2022,2,-4912.342,0.0,0.0,497.66577,3006.3188,104.112946,280.8007,-67.02631,2155.0276,6045.03125
38,2022,2,-4387.9053,0.0,0.0,495.8952,3008.0798,103.25328,280.59366,-73.93753,2177.9126,7044.84375
39,2022,2,-6568.524,0.0,0.0,404.43356,2998.0137,98.45052,247.72092,-45.090374,2065.3538,4020.51953125
40,2022,2,-2265.475,0.0,0.0,555.693,3017.5408,107.9348,361.71417,-96.11072,2413.7852,9277.484375
14,2022,3,-2903.5767,0.0,0.0,632.9294,-47.52017,178.11945,549.76587,90.64235,1120.7777,7691.015625
15,2022,3,-401.89328,0.0,0.0,670.50305,-42.849663,221.33447,571.10864,37.787304,1168.7899,10279.859375
16,2022,3,-8131.7407,0.0,0.0,311.92847,-52.03228,196.31546,379.56384,81.581184,837.1471,1778.552734375
17,2022,3,-5094.7617,0.0,0.0,507.2948,-69.31715,179.57704,454.83408,119.99555,1023.255,4978.71875
18,2022,3,7821.7817,0.0,0.0,937.85583,-37.577293,301.56137,831.3366,-46.82568,1666.0836,19917.65625
19,2022,3,10157.928,0.0,0.0,969.3652,-81.31942,255.1577,927.1672,23.165709,1836.5039,23251.375
20,2022,3,-1751.059,0.0,0.0,578.61115,-70.23741,189.97595,563.64606,77.92137,1204.2408,9045.921875
21,2022,3,-5692.9424,0.0,0.0,483.30417,-70.337616,175.57347,445.27057,126.719185,1045.5442,4289.15625
22,2022,3,-2603.199,0.0,0.0,614.55615,-66.12602,180.84915,546.09406,87.73133,1169.6656,7947.65625
23,2022,3,-3982.81,0.0,0.0,576.8926,-48.660767,175.24306,490.53406,106.85064,1096.8633,6455.140625
24,2022,3,-895.74817,0.0,0.0,560.7756,-69.895874,233.56789,509.91348,100.308624,1178.433,6343.25
25,2022,3,30393.264,0.0,0.0,1477.5148,-442.4214,412.34473,1809.8636,-336.98767,3982.3013,44911.875
26,2022,3,-5680.096,0.0,0.0,479.72,-71.23088,174.56198,442.7791,127.04732,1044.7239,4258.3828125
27,2022,3,30975.092,0.0,0.0,513.09955,-677.8796,233.70467,149.37569,-348.41287,6459.448,40203.375
30,2022,3,-5696.017,0.0,0.0,493.37253,-67.50024,144.8036,452.7785,130.97128,1011.5113,4334.5078125
31,2022,3,-2034.0522,0.0,0.0,578.63525,-69.582245,160.59183,544.03485,81.11805,1193.1277,8397.75
32,2022,3,-6200.6963,0.0,0.0,453.66534,-69.09324,169.53304,436.6819,135.19388,997.0814,3585.5703125
33,2022,3,-1037.5321,0.0,0.0,608.00574,-47.16288,188.71573,560.1242,46.342678,1178.251,9512.09375
34,2022,3,-8157.0967,0.0,0.0,162.88014,-50.972862,157.5238,379.22556,-325.32162,824.51135,2286.67578125
35,2022,3,-7814.4326,0.0,0.0,283.64197,-50.270935,181.91693,366.29865,-503.47687,811.68646,3217.9375
36,2022,3,-4762.7847,0.0,0.0,535.7388,-66.488045,154.06888,459.6589,120.36005,1063.806,5418.3125
37,2022,3,-4745.982,0.0,0.0,533.9475,-66.65127,152.2151,456.91068,115.44757,1064.2618,5343.7578125
38,2022,3,-4172.011,0.0,0.0,557.3859,-64.89043,155.95844,481.14423,106.01553,1086.141,6220.703125
39,2022,3,-6285.6665,0.0,0.0,499.49487,-69.31405,140.6379,449.5358,132.98811,997.7749,3672.125
40,2022,3,-2172.3027,0.0,0.0,596.48224,-59.947693,196.17354,544.7729,81.68496,1192.5457,8118.453125
14,2022,4,-2186.2603,0.0,0.0,162.00604,76.751396,587.4864,-251.41898,-62.9729,-959.5344,4025.65625
15,2022,4,-11.035856,0.0,0.0,203.36885,91.45911,575.90234,-174.43224,-86.982185,-1189.448,5356.765625
16,2022,4,-6405.288,0.0,0.0,-54.32318,32.655422,527.6974,-56.63973,-1.1745508,-713.47504,820.31640625
17,2022,4,-3925.6548,0.0,0.0,60.833736,58.584488,555.11536,-127.43845,-36.182327,-888.4272,2686.203125
18,2022,4,7253.6255,0.0,0.0,526.75,192.15854,673.5048,-174.79008,-190.26288,-1364.8461,10526.5625
19,2022,4,8464.289,0.0,0.0,465.28452,21.581179,525.04553,-465.2207,-69.89591,-2004.3392,12086.65625
20,2022,4,-1104.9487,0.0,0.0,118.260254,56.873844,560.35223,-159.82597,-73.75142,-1008.41113,4764.8125
21,2022,4,-4475.235,0.0,0.0,37.001015,57.64375,561.2049,-132.4565,-36.216995,-836.17145,2184.4375
22,2022,4,-1951.8347,0.0,0.0,138.33543,57.3563,571.437,-224.96863,-65.88395,-1001.176,3878.515625
23,2022,4,-3008.4163,0.0,0.0,139.97151,75.44812,586.6748,-202.18465,-44.854774,-917.78674,3359.5078125
24,2022,4,-19.300472,0.0,0.0,108.7461,57.54681,564.05835,-154.60161,-49.793274,-878.58746,5246.578125
25,2022,4,24769.117,0.0,0.0,-53.21352,45.84739,1297.4908,404.65054,-38.14997,-3208.9617,23946.0625
26,2022,4,-4454.6006,0.0,0.0,31.043016,55.99316,560.16016,-127.069565,-36.10481,-836.9113,2151.4609375
27,2022,4,19441.73,0.0,0.0,-6523.685,-220.77342,1770.7557,202.94623,-459.97354,-7763.8486,20403.625
30,2022,4,-4487.5625,0.0,0.0,54.362503,60.401398,557.77997,-126.05941,-27.317402,-901.0714,2380.5234375
31,2022,4,-1371.172,0.0,0.0,107.509476,53.31491,553.69403,-171.09593,-70.55474,-1022.92017,4560.03125
32,2022,4,-4883.237,0.0,0.0,6.0988474,51.621613,549.4807,-126.68971,-31.9201,-783.74805,1875.9375
33,2022,4,-466.74026,0.0,0.0,142.0331,80.526794,561.258,-159.90187,-84.82557,-1096.3037,5051.609375
34,2022,4,-6005.456,0.0,0.0,-22.290379,13.32342,485.7829,-75.0872,-17.03041,-755.5489,1220.671875
35,2022,4,-5729.46,0.0,0.0,-112.221634,13.644174,486.956,-106.84745,-71.04122,-790.6796,1727.6953125
36,2022,4,-3619.0923,0.0,0.0,89.43998,56.955746,558.32275,-135.86885,-37.089664,-883.9898,2782.265625
37,2022,4,-3601.4414,0.0,0.0,89.58395,56.793995,560.37994,-138.39769,-41.61606,-888.1969,2782.4765625
38,2022,4,-3109.8806,0.0,0.0,121.15458,58.61452,561.554,-159.30673,-46.723915,-897.38324,3222.640625
39,2022,4,-5024.9473,0.0,0.0,58.736675,65.422745,555.8696,-128.78082,-18.157368,-876.9446,1976.5234375
40,2022,4,-1589.8082,0.0,0.0,124.571335,52.69561,563.5839,-178.2554,-73.44963,-1057.9967,4194.125
