SiteKey,Year,MonthNum,CampusKey,kWp,Number of panels,Panel,Inverter,lat,Lon,monthly_generation_kwh,nonnull_generation_intervals,air_temperature_mean_c,apparent_temperature_mean_c,dew_point_mean_c,relative_humidity_mean_pct,wind_speed_mean,generation_kwh_per_kwp,month_sin,month_cos
20,2020,11,1,77.22,234.0,Trina 330W,2 x SolarEdge SE25K + 1 x SolarEdge SE15K,-37.71828652,145.0509752,9177.609375,1406,18.517696759296875,16.971877314795485,10.915030092634028,66.42456018511805,10.004532407381596,118.85016025641026,-0.5000000000000004,0.8660254037844384
21,2020,11,1,39.27,119.0,Trina 330W,2 x SolarEdge SE17K,-37.71828652,145.0509752,4414.9111328125,1346,18.517696759296875,16.971877314795485,10.915030092634028,66.42456018511805,10.004532407381596,112.42452591832186,-0.5000000000000004,0.8660254037844384
22,2020,11,1,72.27,219.0,Trina 330W,1 x SolarEdge SE82.8K,-37.71828652,145.0509752,8411.517578125,1392,18.517696759296875,16.971877314795485,10.915030092634028,66.42456018511805,10.004532407381596,116.39016989241733,-0.5000000000000004,0.8660254037844384
23,2020,11,1,58.9,190.0,Trina 310W,1 x SolarEdge SE50K,-37.71828652,145.0509752,6935.3310546875,1410,18.517696759296875,16.971877314795485,10.915030092634028,66.42456018511805,10.004532407381596,117.74755610674873,-0.5000000000000004,0.8660254037844384
24,2020,11,1,40.26,122.0,Trina 330W,1 x SolarEdge SE82.8K,-37.71828652,145.0509752,10205.4140625,1427,18.517696759296875,16.971877314795485,10.915030092634028,66.42456018511805,10.004532407381596,253.4876816318927,-0.5000000000000004,0.8660254037844384
25,2020,11,1,384.12,1164.0,Trina 330W,4 x SolarEdge SE82.8K,-37.71828652,145.0509752,48478.265625,1494,18.517696759296875,16.971877314795485,10.915030092634028,66.42456018511805,10.004532407381596,126.20604400968448,-0.5000000000000004,0.8660254037844384
26,2020,11,1,38.94,118.0,Trina 330W,1 x SolarEdge SE17K + 1 x SolarEdge SE15K,-37.71828652,145.0509752,4490.95703125,1357,18.517696759296875,16.971877314795485,10.915030092634028,66.42456018511805,10.004532407381596,115.33017543014896,-0.5000000000000004,0.8660254037844384
27,2020,11,1,539.8,1240.92,SunpowerSPR-E20-435-COM,5 X ABB,-37.71828652,145.0509752,55111.8125,1382,18.517696759296875,16.971877314795485,10.915030092634028,66.42456018511805,10.004532407381596,102.09672563912561,-0.5000000000000004,0.8660254037844384
30,2020,11,1,42.16,136.0,Trina 310W,2 x SolarEdge SE17K,-37.71828652,145.0509752,4492.099609375,1393,18.517696759296875,16.971877314795485,10.915030092634028,66.42456018511805,10.004532407381596,106.54885221477704,-0.5000000000000004,0.8660254037844384
31,2020,11,1,76.23,231.0,Trina 330W,2 x SolarEdge SE25K + 1 x SolarEdge SE15K,-37.71828652,145.0509752,8774.943359375,1430,18.517696759296875,16.971877314795485,10.915030092634028,66.42456018511805,10.004532407381596,115.11141754394595,-0.5000000000000004,0.8660254037844384
32,2020,11,1,35.64,108.0,Trina 330W,2 x SolarEdge SE15K,-37.71828652,145.0509752,3828.869140625,1374,18.517696759296875,16.971877314795485,10.915030092634028,66.42456018511805,10.004532407381596,107.43179406916386,-0.5000000000000004,0.8660254037844384
33,2020,11,1,87.78,266.0,Trina 330W,1 x SolarEdge SE82.8K,-37.71828652,145.0509752,9991.75,1425,18.517696759296875,16.971877314795485,10.915030092634028,66.42456018511805,10.004532407381596,113.82718159033948,-0.5000000000000004,0.8660254037844384
34,2020,11,1,21.39,69.0,Trina 310W,1 x SolarEdge SE17K,-37.71828652,145.0509752,2195.20703125,1246,18.517696759296875,16.971877314795485,10.915030092634028,66.42456018511805,10.004532407381596,102.62772469611969,-0.5000000000000004,0.8660254037844384
35,2020,11,1,29.45,95.0,Trina 310W,1 x SolarEdge SE25K,-37.71828652,145.0509752,3420.658203125,1367,18.517696759296875,16.971877314795485,10.915030092634028,66.42456018511805,10.004532407381596,116.15138210950764,-0.5000000000000004,0.8660254037844384
36,2020,11,1,49.83,151.0,Trina 330W,1 x SolarEdge SE27.6K + 1 x SolarEdge SE15K,-37.71828652,145.0509752,5676.978515625,1391,18.517696759296875,16.971877314795485,10.915030092634028,66.42456018511805,10.004532407381596,113.92692184677905,-0.5000000000000004,0.8660254037844384
37,2020,11,1,51.15,155.0,Trina 330W,1 x SolarEdge SE25K + 1 x SolarEdge SE17K,-37.71828652,145.0509752,5776.9140625,1409,18.517696759296875,16.971877314795485,10.915030092634028,66.42456018511805,10.004532407381596,112.9406463831867,-0.5000000000000004,0.8660254037844384
38,2020,11,1,56.76,172.0,Trina 330W,1 x SolarEdge SE50K,-37.71828652,145.0509752,6286.3125,1369,18.517696759296875,16.971877314795485,10.915030092634028,66.42456018511805,10.004532407381596,110.75251057082453,-0.5000000000000004,0.8660254037844384
39,2020,11,1,47.74,154.0,Trina 310W,1 x SolarEdge SE25K + 1 x SolarEdge SE15K,-37.71828652,145.0509752,3876.55615234375,1372,18.517696759296875,16.971877314795485,10.915030092634028,66.42456018511805,10.004532407381596,81.20142757318287,-0.5000000000000004,0.8660254037844384
40,2020,11,1,84.81,257.0,Trina 330W,1 x SolarEdge SE82.8K,-37.71828652,145.0509752,8993.0625,1405,18.517696759296875,16.971877314795485,10.915030092634028,66.42456018511805,10.004532407381596,106.03776087725504,-0.5000000000000004,0.8660254037844384
14,2020,12,1,66.0,200.0,Trina 330W,2 x SolarEdge SE27.6K,-37.71828652,145.0509752,8568.34765625,1506,17.59607230893755,15.725921665325801,10.204186524220624,66.17150095864831,20.025397163177125,129.82344933712122,-2.4492935982947064e-16,1.0
15,2020,12,1,94.24,304.0,Trina 310W,1 x SolarEdge SE82.8K,-37.71828652,145.0509752,11838.3515625,1507,17.59607230893755,15.725921665325801,10.204186524220624,66.17150095864831,20.025397163177125,125.61918041702037,-2.4492935982947064e-16,1.0
16,2020,12,1,30.0,115.38,TBD,SMA,-37.71828652,145.0509752,1418.43505859375,942,17.59607230893755,15.725921665325801,10.204186524220624,66.17150095864831,20.025397163177125,47.281168619791664,-2.4492935982947064e-16,1.0
17,2020,12,1,45.26,146.0,Trina 310W,1 x SolarEdge SE25K + 1 x SolarEdge SE15K,-37.71828652,145.0509752,5664.45703125,1481,17.59607230893755,15.725921665325801,10.204186524220624,66.17150095864831,20.025397163177125,125.15371257733098,-2.4492935982947064e-16,1.0
18,2020,12,1,167.97,509.0,Trina 330W,3 x SolarEdge SE50K,-37.71828652,145.0509752,21365.34375,1507,17.59607230893755,15.725921665325801,10.204186524220624,66.17150095864831,20.025397163177125,127.19737899624933,-2.4492935982947064e-16,1.0
19,2020,12,1,34.32,104.0,Trina 330W,1 x SolarEdge SE27.6K,-37.71828652,145.0509752,25567.6171875,1510,17.59607230893755,15.725921665325801,10.204186524220624,66.17150095864831,20.025397163177125,744.977190777972,-2.4492935982947064e-16,1.0
20,2020,12,1,77.22,234.0,Trina 330W,2 x SolarEdge SE25K + 1 x SolarEdge SE15K,-37.71828652,145.0509752,9730.03125,1484,17.59607230893755,15.725921665325801,10.204186524220624,66.17150095864831,20.025397163177125,126.00403069153069,-2.4492935982947064e-16,1.0
21,2020,12,1,39.27,119.0,Trina 330W,2 x SolarEdge SE17K,-37.71828652,145.0509752,4616.44140625,1431,17.59607230893755,15.725921665325801,10.204186524220624,66.17150095864831,20.025397163177125,117.55644018971223,-2.4492935982947064e-16,1.0
22,2020,12,1,72.27,219.0,Trina 330W,1 x SolarEdge SE82.8K,-37.71828652,145.0509752,8576.77734375,1458,17.59607230893755,15.725921665325801,10.204186524220624,66.17150095864831,20.025397163177125,118.67686929223746,-2.4492935982947064e-16,1.0
23,2020,12,1,58.9,190.0,Trina 310W,1 x SolarEdge SE50K,-37.71828652,145.0509752,7201.17578125,1479,17.59607230893755,15.725921665325801,10.204186524220624,66.17150095864831,20.025397163177125,122.26104891765705,-2.4492935982947064e-16,1.0
24,2020,12,1,40.26,122.0,Trina 330W,1 x SolarEdge SE82.8K,-37.71828652,145.0509752,10743.203125,1502,17.59607230893755,15.725921665325801,10.204186524220624,66.17150095864831,20.025397163177125,266.8455818430204,-2.4492935982947064e-16,1.0
25,2020,12,1,384.12,1164.0,Trina 330W,4 x SolarEdge SE82.8K,-37.71828652,145.0509752,49386.921875,1539,17.59607230893755,15.725921665325801,10.204186524220624,66.17150095864831,20.025397163177125,128.57159709205456,-2.4492935982947064e-16,1.0
26,2020,12,1,38.94,118.0,Trina 330W,1 x SolarEdge SE17K + 1 x SolarEdge SE15K,-37.71828652,145.0509752,4648.501953125,1418,17.59607230893755,15.725921665325801,10.204186524220624,66.17150095864831,20.025397163177125,119.3760131773241,-2.4492935982947064e-16,1.0
27,2020,12,1,539.8,1240.92,SunpowerSPR-E20-435-COM,5 X ABB,-37.71828652,145.0509752,57987.25,1464,17.59607230893755,15.725921665325801,10.204186524220624,66.17150095864831,20.025397163177125,107.42358280844758,-2.4492935982947064e-16,1.0
30,2020,12,1,42.16,136.0,Trina 310W,2 x SolarEdge SE17K,-37.71828652,145.0509752,4725.3349609375,1465,17.59607230893755,15.725921665325801,10.204186524220624,66.17150095864831,20.025397163177125,112.08100002223672,-2.4492935982947064e-16,1.0
31,2020,12,1,76.23,231.0,Trina 330W,2 x SolarEdge SE25K + 1 x SolarEdge SE15K,-37.71828652,145.0509752,9146.4296875,1494,17.59607230893755,15.725921665325801,10.204186524220624,66.17150095864831,20.025397163177125,119.98464761248852,-2.4492935982947064e-16,1.0
32,2020,12,1,35.64,108.0,Trina 330W,2 x SolarEdge SE15K,-37.71828652,145.0509752,3969.400390625,1445,17.59607230893755,15.725921665325801,10.204186524220624,66.17150095864831,20.025397163177125,111.37487066849046,-2.4492935982947064e-16,1.0
33,2020,12,1,87.78,266.0,Trina 330W,1 x SolarEdge SE82.8K,-37.71828652,145.0509752,10341.33984375,1487,17.59607230893755,15.725921665325801,10.204186524220624,66.17150095864831,20.025397163177125,117.80974987183869,-2.4492935982947064e-16,1.0
34,2020,12,1,21.39,69.0,Trina 310W,1 x SolarEdge SE17K,-37.71828652,145.0509752,2429.69140625,1369,17.59607230893755,15.725921665325801,10.204186524220624,66.17150095864831,20.025397163177125,113.59006106825619,-2.4492935982947064e-16,1.0
35,2020,12,1,29.45,95.0,Trina 310W,1 x SolarEdge SE25K,-37.71828652,145.0509752,3803.685546875,1476,17.59607230893755,15.725921665325801,10.204186524220624,66.17150095864831,20.025397163177125,129.15740396859084,-2.4492935982947064e-16,1.0
36,2020,12,1,49.83,151.0,Trina 330W,1 x SolarEdge SE27.6K + 1 x SolarEdge SE15K,-37.71828652,145.0509752,5774.50390625,1450,17.59607230893755,15.725921665325801,10.204186524220624,66.17150095864831,20.025397163177125,115.88408401063617,-2.4492935982947064e-16,1.0
37,2020,12,1,51.15,155.0,Trina 330W,1 x SolarEdge SE25K + 1 x SolarEdge SE17K,-37.71828652,145.0509752,6049.767578125,1477,17.59607230893755,15.725921665325801,10.204186524220624,66.17150095864831,20.025397163177125,118.27502596529814,-2.4492935982947064e-16,1.0
38,2020,12,1,56.76,172.0,Trina 330W,1 x SolarEdge SE50K,-37.71828652,145.0509752,6527.435546875,1434,17.59607230893755,15.725921665325801,10.204186524220624,66.17150095864831,20.025397163177125,115.00062626629669,-2.4492935982947064e-16,1.0
39,2020,12,1,47.74,154.0,Trina 310W,1 x SolarEdge SE25K + 1 x SolarEdge SE15K,-37.71828652,145.0509752,4033.9150390625,1448,17.59607230893755,15.725921665325801,10.204186524220624,66.17150095864831,20.025397163177125,84.49759193679304,-2.4492935982947064e-16,1.0
40,2020,12,1,84.81,257.0,Trina 330W,1 x SolarEdge SE82.8K,-37.71828652,145.0509752,9375.15625,1472,17.59607230893755,15.725921665325801,10.204186524220624,66.17150095864831,20.025397163177125,110.54305211649569,-2.4492935982947064e-16,1.0
14,2021,1,1,66.0,200.0,Trina 330W,2 x SolarEdge SE27.6K,-37.71828652,145.0509752,8303.37890625,1492,19.910656361996978,18.742244623708668,12.565313620069894,68.06774193553092,16.33155913982157,125.80877130681819,0.49999999999999994,0.8660254037844387
15,2021,1,1,94.24,304.0,Trina 310W,1 x SolarEdge SE82.8K,-37.71828652,145.0509752,11929.5546875,1512,19.910656361996978,18.742244623708668,12.565313620069894,68.06774193553092,16.33155913982157,126.58695551252123,0.49999999999999994,0.8660254037844387
16,2021,1,1,30.0,115.38,TBD,SMA,-37.71828652,145.0509752,1827.103515625,1297,19.910656361996978,18.742244623708668,12.565313620069894,68.06774193553092,16.33155913982157,60.90345052083333,0.49999999999999994,0.8660254037844387
17,2021,1,1,45.26,146.0,Trina 310W,1 x SolarEdge SE25K + 1 x SolarEdge SE15K,-37.71828652,145.0509752,5571.419921875,1475,19.910656361996978,18.742244623708668,12.565313620069894,68.06774193553092,16.33155913982157,123.09809814129474,0.49999999999999994,0.8660254037844387
18,2021,1,1,167.97,509.0,Trina 330W,3 x SolarEdge SE50K,-37.71828652,145.0509752,21547.3046875,1518,19.910656361996978,18.742244623708668,12.565313620069894,68.06774193553092,16.33155913982157,128.28067326010597,0.49999999999999994,0.8660254037844387
19,2021,1,1,34.32,104.0,Trina 330W,1 x SolarEdge SE27.6K,-37.71828652,145.0509752,25922.65625,1524,19.910656361996978,18.742244623708668,12.565313620069894,68.06774193553092,16.33155913982157,755.3221518065268,0.49999999999999994,0.8660254037844387
20,2021,1,1,77.22,234.0,Trina 330W,2 x SolarEdge SE25K + 1 x SolarEdge SE15K,-37.71828652,145.0509752,9718.609375,1495,19.910656361996978,18.742244623708668,12.565313620069894,68.06774193553092,16.33155913982157,125.85611726236726,0.49999999999999994,0.8660254037844387
21,2021,1,1,39.27,119.0,Trina 330W,2 x SolarEdge SE17K,-37.71828652,145.0509752,4663.861328125,1432,19.910656361996978,18.742244623708668,12.565313620069894,68.06774193553092,16.33155913982157,118.76397576075884,0.49999999999999994,0.8660254037844387
22,2021,1,1,72.27,219.0,Trina 330W,1 x SolarEdge SE82.8K,-37.71828652,145.0509752,8743.34375,1477,19.910656361996978,18.742244623708668,12.565313620069894,68.06774193553092,16.33155913982157,120.98164867856649,0.49999999999999994,0.8660254037844387
23,2021,1,1,58.9,190.0,Trina 310W,1 x SolarEdge SE50K,-37.71828652,145.0509752,6892.876953125,1458,19.910656361996978,18.742244623708668,12.565313620069894,68.06774193553092,16.33155913982157,117.02677339770798,0.49999999999999994,0.8660254037844387
24,2021,1,1,40.26,122.0,Trina 330W,1 x SolarEdge SE82.8K,-37.71828652,145.0509752,10672.0,1506,19.910656361996978,18.742244623708668,12.565313620069894,68.06774193553092,16.33155913982157,265.07699950322905,0.49999999999999994,0.8660254037844387
25,2021,1,1,384.12,1164.0,Trina 330W,4 x SolarEdge SE82.8K,-37.71828652,145.0509752,48706.3125,1531,19.910656361996978,18.742244623708668,12.565313620069894,68.06774193553092,16.33155913982157,126.7997305529522,0.49999999999999994,0.8660254037844387
26,2021,1,1,38.94,118.0,Trina 330W,1 x SolarEdge SE17K + 1 x SolarEdge SE15K,-37.71828652,145.0509752,4664.345703125,1408,19.910656361996978,18.742244623708668,12.565313620069894,68.06774193553092,16.33155913982157,119.78288914034412,0.49999999999999994,0.8660254037844387
27,2021,1,1,539.8,1240.92,SunpowerSPR-E20-435-COM,5 X ABB,-37.71828652,145.0509752,50114.0,1363,19.910656361996978,18.742244623708668,12.565313620069894,68.06774193553092,16.33155913982157,92.83808818080772,0.49999999999999994,0.8660254037844387
30,2021,1,1,42.16,136.0,Trina 310W,2 x SolarEdge SE17K,-37.71828652,145.0509752,4486.33984375,1422,19.910656361996978,18.742244623708668,12.565313620069894,68.06774193553092,16.33155913982157,106.41223538306453,0.49999999999999994,0.8660254037844387
31,2021,1,1,76.23,231.0,Trina 330W,2 x SolarEdge SE25K + 1 x SolarEdge SE15K,-37.71828652,145.0509752,9007.21875,1497,19.910656361996978,18.742244623708668,12.565313620069894,68.06774193553092,16.33155913982157,118.15845139708776,0.49999999999999994,0.8660254037844387
32,2021,1,1,35.64,108.0,Trina 330W,2 x SolarEdge SE15K,-37.71828652,145.0509752,4000.025390625,1448,19.910656361996978,18.742244623708668,12.565313620069894,68.06774193553092,16.33155913982157,112.23415798611111,0.49999999999999994,0.8660254037844387
33,2021,1,1,87.78,266.0,Trina 330W,1 x SolarEdge SE82.8K,-37.71828652,145.0509752,10501.7578125,1502,19.910656361996978,18.742244623708668,12.565313620069894,68.06774193553092,16.33155913982157,119.63725008544087,0.49999999999999994,0.8660254037844387
34,2021,1,1,21.39,69.0,Trina 310W,1 x SolarEdge SE17K,-37.71828652,145.0509752,2295.91796875,1325,19.910656361996978,18.742244623708668,12.565313620069894,68.06774193553092,16.33155913982157,107.33604341982235,0.49999999999999994,0.8660254037844387
35,2021,1,1,29.45,95.0,Trina 310W,1 x SolarEdge SE25K,-37.71828652,145.0509752,3570.47265625,1427,19.910656361996978,18.742244623708668,12.565313620069894,68.06774193553092,16.33155913982157,121.23846031409168,0.49999999999999994,0.8660254037844387
36,2021,1,1,49.83,151.0,Trina 330W,1 x SolarEdge SE27.6K + 1 x SolarEdge SE15K,-37.71828652,145.0509752,5945.8046875,1454,19.910656361996978,18.742244623708668,12.565313620069894,68.06774193553092,16.33155913982157,119.3217878286173,0.49999999999999994,0.8660254037844387
37,2021,1,1,51.15,155.0,Trina 330W,1 x SolarEdge SE25K + 1 x SolarEdge SE17K,-37.71828652,145.0509752,5906.4296875,1466,19.910656361996978,18.742244623708668,12.565313620069894,68.06774193553092,16.33155913982157,115.47272116324535,0.49999999999999994,0.8660254037844387
38,2021,1,1,56.76,172.0,Trina 330W,1 x SolarEdge SE50K,-37.71828652,145.0509752,6489.1875,1446,19.910656361996978,18.742244623708668,12.565313620069894,68.06774193553092,16.33155913982157,114.32677061310783,0.49999999999999994,0.8660254037844387
39,2021,1,1,47.74,154.0,Trina 310W,1 x SolarEdge SE25K + 1 x SolarEdge SE15K,-37.71828652,145.0509752,3858.349609375,1404,19.910656361996978,18.742244623708668,12.565313620069894,68.06774193553092,16.33155913982157,80.82005884740259,0.49999999999999994,0.8660254037844387
40,2021,1,1,84.81,257.0,Trina 330W,1 x SolarEdge SE82.8K,-37.71828652,145.0509752,9199.7265625,1485,19.910656361996978,18.742244623708668,12.565313620069894,68.06774193553092,16.33155913982157,108.47454972880556,0.49999999999999994,0.8660254037844387
14,2021,2,1,66.0,200.0,Trina 330W,2 x SolarEdge SE27.6K,-37.71828652,145.0509752,7622.79296875,1306,19.232152777756696,18.13072420633445,11.982023809521205,66.55406746034225,9.300944940427827,115.49686316287878,0.8660254037844386,0.5000000000000001
15,2021,2,1,94.24,304.0,Trina 310W,1 x SolarEdge SE82.8K,-37.71828652,145.0509752,10717.5703125,1319,19.232152777756696,18.13072420633445,11.982023809521205,66.55406746034225,9.300944940427827,113.72634032788625,0.8660254037844386,0.5000000000000001
16,2021,2,1,30.0,115.38,TBD,SMA,-37.71828652,145.0509752,1716.1904296875,1156,19.232152777756696,18.13072420633445,11.982023809521205,66.55406746034225,9.300944940427827,57.20634765625,0.8660254037844386,0.5000000000000001
17,2021,2,1,45.26,146.0,Trina 310W,1 x SolarEdge SE25K + 1 x SolarEdge SE15K,-37.71828652,145.0509752,4902.5390625,1272,19.232152777756696,18.13072420633445,11.982023809521205,66.55406746034225,9.300944940427827,108.31946669244367,0.8660254037844386,0.5000000000000001
18,2021,2,1,167.97,509.0,Trina 330W,3 x SolarEdge SE50K,-37.71828652,145.0509752,19179.546875,1303,19.232152777756696,18.13072420633445,11.982023809521205,66.55406746034225,9.300944940427827,114.18435955825446,0.8660254037844386,0.5000000000000001
19,2021,2,1,34.32,104.0,Trina 330W,1 x SolarEdge SE27.6K,-37.71828652,145.0509752,23165.75,1317,19.232152777756696,18.13072420633445,11.982023809521205,66.55406746034225,9.300944940427827,674.9927156177156,0.8660254037844386,0.5000000000000001
20,2021,2,1,77.22,234.0,Trina 330W,2 x SolarEdge SE25K + 1 x SolarEdge SE15K,-37.71828652,145.0509752,8566.984375,1279,19.232152777756696,18.13072420633445,11.982023809521205,66.55406746034225,9.300944940427827,110.9425585988086,0.8660254037844386,0.5000000000000001
21,2021,2,1,39.27,119.0,Trina 330W,2 x SolarEdge SE17K,-37.71828652,145.0509752,4334.2265625,1265,19.232152777756696,18.13072420633445,11.982023809521205,66.55406746034225,9.300944940427827,110.36991501145911,0.8660254037844386,0.5000000000000001
22,2021,2,1,72.27,219.0,Trina 330W,1 x SolarEdge SE82.8K,-37.71828652,145.0509752,8051.3828125,1297,19.232152777756696,18.13072420633445,11.982023809521205,66.55406746034225,9.300944940427827,111.40698509063236,0.8660254037844386,0.5000000000000001
23,2021,2,1,58.9,190.0,Trina 310W,1 x SolarEdge SE50K,-37.71828652,145.0509752,6372.7890625,1286,19.232152777756696,18.13072420633445,11.982023809521205,66.55406746034225,9.300944940427827,108.19675827674024,0.8660254037844386,0.5000000000000001
24,2021,2,1,40.26,122.0,Trina 330W,1 x SolarEdge SE82.8K,-37.71828652,145.0509752,9491.734375,1286,19.232152777756696,18.13072420633445,11.982023809521205,66.55406746034225,9.300944940427827,235.76091343765526,0.8660254037844386,0.5000000000000001
25,2021,2,1,384.12,1164.0,Trina 330W,4 x SolarEdge SE82.8K,-37.71828652,145.0509752,42976.21875,1314,19.232152777756696,18.13072420633445,11.982023809521205,66.55406746034225,9.300944940427827,111.8822731177757,0.8660254037844386,0.5000000000000001
26,2021,2,1,38.94,118.0,Trina 330W,1 x SolarEdge SE17K + 1 x SolarEdge SE15K,-37.71828652,145.0509752,4318.32421875,1259,19.232152777756696,18.13072420633445,11.982023809521205,66.55406746034225,9.300944940427827,110.89687259244992,0.8660254037844386,0.5000000000000001
27,2021,2,1,539.8,1240.92,SunpowerSPR-E20-435-COM,5 X ABB,-37.71828652,145.0509752,54958.5,1325,19.232152777756696,18.13072420633445,11.982023809521205,66.55406746034225,9.300944940427827,101.81270841052242,0.8660254037844386,0.5000000000000001
30,2021,2,1,42.16,136.0,Trina 310W,2 x SolarEdge SE17K,-37.71828652,145.0509752,4182.59375,1254,19.232152777756696,18.13072420633445,11.982023809521205,66.55406746034225,9.300944940427827,99.20763164136623,0.8660254037844386,0.5000000000000001
31,2021,2,1,76.23,231.0,Trina 330W,2 x SolarEdge SE25K + 1 x SolarEdge SE15K,-37.71828652,145.0509752,8062.9296875,1285,19.232152777756696,18.13072420633445,11.982023809521205,66.55406746034225,9.300944940427827,105.7710833989243,0.8660254037844386,0.5000000000000001
32,2021,2,1,35.64,108.0,Trina 330W,2 x SolarEdge SE15K,-37.71828652,145.0509752,3574.076171875,1252,19.232152777756696,18.13072420633445,11.982023809521205,66.55406746034225,9.300944940427827,100.28272087191358,0.8660254037844386,0.5000000000000001
33,2021,2,1,87.78,266.0,Trina 330W,1 x SolarEdge SE82.8K,-37.71828652,145.0509752,9309.7421875,1291,19.232152777756696,18.13072420633445,11.982023809521205,66.55406746034225,9.300944940427827,106.05766903053087,0.8660254037844386,0.5000000000000001
34,2021,2,1,21.39,69.0,Trina 310W,1 x SolarEdge SE17K,-37.71828652,145.0509752,2083.9765625,1165,19.232152777756696,18.13072420633445,11.982023809521205,66.55406746034225,9.300944940427827,97.4276092800374,0.8660254037844386,0.5000000000000001
35,2021,2,1,29.45,95.0,Trina 310W,1 x SolarEdge SE25K,-37.71828652,145.0509752,3143.328125,1231,19.232152777756696,18.13072420633445,11.982023809521205,66.55406746034225,9.300944940427827,106.73440152801358,0.8660254037844386,0.5000000000000001
36,2021,2,1,49.83,151.0,Trina 330W,1 x SolarEdge SE27.6K + 1 x SolarEdge SE15K,-37.71828652,145.0509752,5426.71484375,1271,19.232152777756696,18.13072420633445,11.982023809521205,66.55406746034225,9.300944940427827,108.90457242123219,0.8660254037844386,0.5000000000000001
37,2021,2,1,51.15,155.0,Trina 330W,1 x SolarEdge SE25K + 1 x SolarEdge SE17K,-37.71828652,145.0509752,5313.30078125,1272,19.232152777756696,18.13072420633445,11.982023809521205,66.55406746034225,9.300944940427827,103.87684811827957,0.8660254037844386,0.5000000000000001
38,2021,2,1,56.76,172.0,Trina 330W,1 x SolarEdge SE50K,-37.71828652,145.0509752,5996.60546875,1264,19.232152777756696,18.13072420633445,11.982023809521205,66.55406746034225,9.300944940427827,105.64844025281889,0.8660254037844386,0.5000000000000001
39,2021,2,1,47.74,154.0,Trina 310W,1 x SolarEdge SE25K + 1 x SolarEdge SE15K,-37.71828652,145.0509752,3538.2265625,1240,19.232152777756696,18.13072420633445,11.982023809521205,66.55406746034225,9.300944940427827,74.11450696480938,0.8660254037844386,0.5000000000000001
40,2021,2,1,84.81,257.0,Trina 330W,1 x SolarEdge SE82.8K,-37.71828652,145.0509752,8323.375,1286,19.232152777756696,18.13072420633445,11.982023809521205,66.55406746034225,9.300944940427827,98.14143379318476,0.8660254037844386,0.5000000000000001
14,2021,3,1,66.0,200.0,Trina 330W,2 x SolarEdge SE27.6K,-37.71828652,145.0509752,6986.0234375,1385,17.004426523238575,16.279267473121976,12.191223118275202,76.53102598570564,7.818669354800403,105.84883996212122,1.0,6.123233995736766e-17
15,2021,3,1,94.24,304.0,Trina 310W,1 x SolarEdge SE82.8K,-37.71828652,145.0509752,9305.375,1392,17.004426523238575,16.279267473121976,12.191223118275202,76.53102598570564,7.818669354800403,98.74124575551784,1.0,6.123233995736766e-17
16,2021,3,1,30.0,115.38,TBD,SMA,-37.71828652,145.0509752,1635.1005859375,1229,17.004426523238575,16.279267473121976,12.191223118275202,76.53102598570564,7.818669354800403,54.503352864583334,1.0,6.123233995736766e-17
17,2021,3,1,45.26,146.0,Trina 310W,1 x SolarEdge SE25K + 1 x SolarEdge SE15K,-37.71828652,145.0509752,4496.0,1352,17.004426523238575,16.279267473121976,12.191223118275202,76.53102598570564,7.818669354800403,99.33716305788776,1.0,6.123233995736766e-17
18,2021,3,1,167.97,509.0,Trina 330W,3 x SolarEdge SE50K,-37.71828652,145.0509752,17743.625,1383,17.004426523238575,16.279267473121976,12.191223118275202,76.53102598570564,7.818669354800403,105.63567899029589,1.0,6.123233995736766e-17
19,2021,3,1,34.32,104.0,Trina 330W,1 x SolarEdge SE27.6K,-37.71828652,145.0509752,20703.40625,1389,17.004426523238575,16.279267473121976,12.191223118275202,76.53102598570564,7.818669354800403,603.2461028554778,1.0,6.123233995736766e-17
20,2021,3,1,77.22,234.0,Trina 330W,2 x SolarEdge SE25K + 1 x SolarEdge SE15K,-37.71828652,145.0509752,8093.328125,1370,17.004426523238575,16.279267473121976,12.191223118275202,76.53102598570564,7.818669354800403,104.80870402745403,1.0,6.123233995736766e-17
21,2021,3,1,39.27,119.0,Trina 330W,2 x SolarEdge SE17K,-37.71828652,145.0509752,3864.078125,1337,17.004426523238575,16.279267473121976,12.191223118275202,76.53102598570564,7.818669354800403,98.39771135727017,1.0,6.123233995736766e-17
22,2021,3,1,72.27,219.0,Trina 330W,1 x SolarEdge SE82.8K,-37.71828652,145.0509752,7124.0546875,1363,17.004426523238575,16.279267473121976,12.191223118275202,76.53102598570564,7.818669354800403,98.57554569669296,1.0,6.123233995736766e-17
23,2021,3,1,58.9,190.0,Trina 310W,1 x SolarEdge SE50K,-37.71828652,145.0509752,5788.8125,1369,17.004426523238575,16.279267473121976,12.191223118275202,76.53102598570564,7.818669354800403,98.28204584040748,1.0,6.123233995736766e-17
24,2021,3,1,40.26,122.0,Trina 330W,1 x SolarEdge SE82.8K,-37.71828652,145.0509752,8839.8515625,1368,17.004426523238575,16.279267473121976,12.191223118275202,76.53102598570564,7.818669354800403,219.56908997764532,1.0,6.123233995736766e-17
